rental_year,rental_month,film_id,title,category_id,category_name,total_rentals,total_revenue,avg_rental_duration,replacement_cost,actor_count,rental_country,rental_city
2005,7,444,HUSTLER PARTY,5,Comedy,1,9.99,8,22.99,4,Greenland,Nuuk
2005,7,245,DOUBLE WRATH,2,Animation,1,4.99,8,28.99,8,Poland,Tychy
2005,7,696,PRIDE ALAMO,2,Animation,1,0.99,5,20.99,4,China,Liaocheng
2005,7,963,WATCH TRACY,2,Animation,1,0.99,1,12.99,5,China,Junan
2005,7,421,HOLIDAY GAMES,9,Foreign,1,4.99,1,10.99,6,Israel,Ashqelon
2005,7,274,EGG IGBY,6,Documentary,1,3.99,5,20.99,5,Nigeria,Effon-Alaiye
2005,7,655,PANTHER REDS,14,Sci-Fi,1,8.99,9,22.99,5,Ukraine,Konotop
2005,7,843,STEEL SANTA,4,Classics,1,4.99,2,15.99,3,India,Katihar
2005,7,620,NEMO CAMPUS,14,Sci-Fi,1,2.99,3,23.99,5,Algeria,Batna
2005,7,714,RANDOM GO,14,Sci-Fi,1,2.99,5,29.99,13,United Kingdom,York
2005,7,271,EASY GLADIATOR,1,Action,1,6.99,7,12.99,3,United States,Compton
2005,7,280,EMPIRE MALKOVICH,3,Children,1,0.99,2,26.99,9,Philippines,Gingoog
2005,7,91,BOUND CHEAPER,4,Classics,1,3.99,8,17.99,2,Ecuador,Portoviejo
2005,7,76,BIRDCAGE CASPER,12,Music,1,0.99,1,23.99,4,Philippines,Taguig
2005,7,805,SLEEPLESS MONSOON,2,Animation,1,4.99,3,12.99,4,India,Kamarhati
2005,7,476,JASON TRAP,8,Family,1,2.99,4,9.99,5,Russian Federation,Syktyvkar
2005,7,930,VACATION BOONDOCK,14,Sci-Fi,1,5.99,7,23.99,6,India,Pudukkottai
2005,7,590,MONEY HAROLD,13,New,1,6.99,7,17.99,7,Mexico,Cuautla
2005,7,12,ALASKA PHANTOM,12,Music,1,0.99,4,22.99,7,Pakistan,Mandi Bahauddin
2005,7,149,CHRISTMAS MOONSHINE,3,Children,1,0.99,3,21.99,3,South Africa,Botshabelo
2005,7,241,DONNIE ALLEY,2,Animation,1,2.99,6,20.99,7,United States,Citrus Heights
2005,7,456,INCH JET,2,Animation,1,6.99,8,18.99,5,Germany,Witten
2005,7,879,TELEGRAPH VOYAGE,12,Music,1,10.99,9,20.99,7,Ukraine,Sumy
2005,7,570,MERMAID INSECTS,15,Sports,1,8.99,9,20.99,6,Cambodia,Phnom Penh
2005,7,416,HIGHBALL POTTER,9,Foreign,1,0.99,1,10.99,5,Taiwan,Changhwa
2005,7,818,SOMETHING DUCK,7,Drama,1,9.99,9,17.99,3,United States,Joliet
2005,7,396,HANGING DEEP,7,Drama,1,6.99,7,18.99,7,United States,Joliet
2005,7,433,HORN WORKING,2,Animation,1,2.99,3,23.99,8,United States,Warren
2005,7,973,WIFE TURN,6,Documentary,1,6.99,5,27.99,6,Cambodia,Phnom Penh
2005,7,720,REDEMPTION COMFORTS,13,New,1,7.99,8,20.99,5,Brazil,Goiânia
2005,7,366,GOLDFINGER SENSIBILITY,7,Drama,1,0.99,1,29.99,4,Austria,Graz
2005,7,575,MIDSUMMER GROUNDHOG,6,Documentary,1,7.99,6,27.99,2,French Polynesia,Papeete
2005,7,782,SHAKESPEARE SADDLE,15,Sports,1,2.99,5,26.99,6,Russian Federation,Kurgan
2005,7,649,OZ LIAISONS,2,Animation,1,2.99,3,14.99,11,United States,Augusta-Richmond County
2005,7,582,MIRACLE VIRTUAL,2,Animation,1,4.99,5,19.99,1,Paraguay,Asunción
2005,7,131,CENTER DINOSAUR,4,Classics,1,6.99,7,12.99,4,South Africa,Springs
2005,7,994,WYOMING STORM,13,New,1,6.99,8,29.99,6,Poland,Lublin
2005,7,790,SHOOTIST SUPERFLY,7,Drama,1,2.99,8,22.99,3,India,Bijapur
2005,7,611,MUSKETEERS WAIT,4,Classics,1,4.99,3,17.99,1,Brazil,Poá
2005,7,162,CLUELESS BUCKET,1,Action,1,3.99,5,13.99,8,Kenya,Nyeri
2005,7,633,OCTOBER SUBMARINE,4,Classics,1,4.99,1,10.99,5,Liechtenstein,Vaduz
2005,7,391,HALF OUTFIELD,8,Family,1,2.99,5,25.99,6,Finland,Oulu
2005,7,693,POTTER CONNECTICUT,2,Animation,1,3.99,6,16.99,7,China,Meixian
2005,7,363,GO PURPLE,12,Music,1,6.99,9,12.99,3,Japan,Matsue
2005,7,898,TOURIST PELICAN,15,Sports,1,9.99,9,18.99,3,Poland,Wroclaw
2005,7,21,AMERICAN CIRCUS,1,Action,1,4.99,2,17.99,5,Poland,Bydgoszcz
2005,7,711,RAGING AIRPLANE,14,Sci-Fi,1,4.99,3,18.99,3,Taiwan,Tsaotun
2005,7,999,ZOOLANDER FICTION,3,Children,1,5.99,8,28.99,5,China,Nanyang
2005,7,489,JUGGLER HARDLY,2,Animation,1,2.99,6,14.99,9,India,Amroha
2005,7,331,FORWARD TEMPLE,10,Games,1,3.99,7,25.99,3,Latvia,Liepaja
2005,7,24,ANALYZE HOOSIERS,11,Horror,1,3.99,7,19.99,5,India,Valparai
2005,7,126,CASUALTIES ENCINO,1,Action,1,4.99,3,16.99,5,China,Sanya
2005,7,945,VIRGINIAN PLUTO,6,Documentary,1,0.99,3,22.99,8,North Korea,Pyongyang
2005,7,397,HANKY OCTOBER,14,Sci-Fi,1,5.99,8,26.99,3,Nigeria,Ogbomosho
2005,7,317,FIREBALL PHILADELPHIA,5,Comedy,1,2.99,6,25.99,5,Gambia,Banjul
2005,7,630,NOTTING SPEAKEASY,7,Drama,1,2.99,9,19.99,2,United States,Augusta-Richmond County
2005,7,227,DETAILS PACKER,10,Games,1,7.99,7,17.99,2,Senegal,Ziguinchor
2005,7,735,ROBBERS JOON,3,Children,1,2.99,2,26.99,5,Russian Federation,Kamyšin
2005,7,331,FORWARD TEMPLE,10,Games,1,2.99,6,25.99,3,Malaysia,Ipoh
2005,7,743,ROOM ROMAN,2,Animation,1,0.99,1,27.99,2,China,Shanwei
2005,7,243,DOORS PRESIDENT,2,Animation,1,4.99,3,22.99,9,Dominican Republic,La Romana
2005,7,641,ORANGE GRAPES,9,Foreign,1,2.99,6,21.99,5,Japan,Kamakura
2005,7,334,FREDDY STORM,11,Horror,1,4.99,5,21.99,3,India,Udaipur
2005,7,528,LOLITA WORLD,8,Family,1,6.99,8,25.99,1,Nigeria,Ilorin
2005,7,797,SILENCE KANE,12,Music,1,0.99,4,23.99,4,Poland,Jastrzebie-Zdrój
2005,7,995,YENTL IDAHO,11,Horror,1,6.99,7,11.99,1,Colombia,Buenaventura
2005,7,169,COMFORTS RUSH,16,Travel,1,2.99,1,19.99,5,India,Ranchi
2005,7,880,TELEMARK HEARTBREAKERS,2,Animation,1,2.99,2,9.99,11,South Africa,Springs
2005,7,691,POSEIDON FOREVER,15,Sports,1,5.99,7,29.99,6,France,Brest
2005,7,6,AGENT TRUMAN,9,Foreign,1,4.99,5,17.99,7,American Samoa,Tafuna
2005,7,618,NECKLACE OUTBREAK,7,Drama,1,2.99,5,21.99,8,Sweden,Malmö
2005,7,549,MAGNOLIA FORRESTER,1,Action,1,4.99,8,28.99,7,Russian Federation,Niznekamsk
2005,7,905,TRAINSPOTTING STRANGERS,5,Comedy,1,4.99,4,10.99,4,China,Shenzhen
2005,7,288,ESCAPE METROPOLIS,16,Travel,1,2.99,3,20.99,4,United States,Aurora
2005,7,938,VELVET TERMINATOR,5,Comedy,1,4.99,2,14.99,9,Chile,Rancagua
2005,7,422,HOLLOW JEOPARDY,14,Sci-Fi,1,4.99,6,25.99,2,India,Berhampore (Baharampur)
2005,7,345,GABLES METROPOLIS,8,Family,1,0.99,3,17.99,8,Canada,Oshawa
2005,7,684,PIZZA JUMANJI,10,Games,1,5.99,7,11.99,5,Yemen,Hodeida
2005,7,392,HALL CASSIDY,3,Children,1,4.99,3,13.99,5,Japan,Kanazawa
2005,7,983,WON DARES,12,Music,1,2.99,1,18.99,5,Saudi Arabia,Tabuk
2005,7,205,DANCES NONE,1,Action,1,0.99,2,22.99,5,Mexico,Huejutla de Reyes
2005,7,870,SWARM GOLD,11,Horror,1,0.99,3,12.99,6,Kazakstan,Zhezqazghan
2005,7,103,BUCKET BROTHERHOOD,16,Travel,1,5.99,8,27.99,6,Russian Federation,Serpuhov
2005,7,840,STAMPEDE DISTURBING,10,Games,1,2.99,7,26.99,6,Nigeria,Ikerre
2005,7,302,FANTASIA PARK,10,Games,1,2.99,4,29.99,3,French Polynesia,Papeete
2005,7,96,BREAKING HOME,13,New,1,2.99,4,21.99,6,South Africa,Paarl
2005,7,443,HURRICANE AFFAIR,5,Comedy,1,2.99,2,11.99,3,Philippines,Mandaluyong
2005,7,880,TELEMARK HEARTBREAKERS,2,Animation,1,5.99,9,9.99,11,Italy,Bergamo
2005,7,809,SLIPPER FIDELITY,15,Sports,1,0.99,3,14.99,7,India,Parbhani
2005,7,958,WARDROBE PHANTOM,7,Drama,1,2.99,4,19.99,8,Turkey,Inegöl
2005,7,541,LUKE MUMMY,2,Animation,1,2.99,5,21.99,9,Philippines,Tarlac
2005,7,471,ISLAND EXORCIST,4,Classics,1,2.99,7,23.99,3,Peru,Lima
2005,7,138,CHARIOTS CONSPIRACY,14,Sci-Fi,1,2.99,4,29.99,2,United Kingdom,Southampton
2005,7,269,EARRING INSTINCT,8,Family,1,6.99,9,22.99,5,South Korea,Kimchon
2005,7,850,STORY SIDE,1,Action,1,2.99,9,27.99,5,Latvia,Liepaja
2005,7,738,ROCKETEER MOTHER,9,Foreign,1,0.99,3,27.99,7,Chile,Coquimbo
2005,7,510,LAWLESS VISION,2,Animation,1,6.99,8,29.99,4,Ukraine,Kamjanets-Podilskyi
2005,7,496,KICK SAVANNAH,16,Travel,1,5.99,8,10.99,6,China,Hami
2005,7,723,REIGN GENTLEMEN,14,Sci-Fi,1,7.99,8,29.99,3,Taiwan,Tanshui
2005,7,985,WONDERLAND CHRISTMAS,14,Sci-Fi,1,7.99,7,19.99,5,India,Nagaon
2005,7,65,BEHAVIOR RUNAWAY,11,Horror,1,4.99,3,20.99,5,Netherlands,Emmen
2005,7,300,FALCON VOLUME,2,Animation,1,4.99,4,21.99,4,India,Bhavnagar
2005,7,778,SECRETS PARADISE,8,Family,1,9.99,8,24.99,6,China,Jinzhou
2005,7,373,GRADUATE LORD,3,Children,1,3.99,8,14.99,2,Iran,Esfahan
2005,7,751,RUNAWAY TENENBAUMS,13,New,1,2.99,8,17.99,3,United Arab Emirates,Abu Dhabi
2005,7,581,MINORITY KISS,12,Music,1,1.99,5,16.99,1,Saudi Arabia,Tabuk
2005,7,995,YENTL IDAHO,11,Horror,1,4.99,2,11.99,1,Yugoslavia,Novi Sad
2005,7,127,CAT CONEHEADS,5,Comedy,1,4.99,5,14.99,4,Italy,Brindisi
2005,7,54,BANGER PINOCCHIO,12,Music,1,0.99,5,15.99,6,Indonesia,Jakarta
2005,7,360,GLASS DYING,1,Action,1,0.99,1,24.99,4,Cambodia,Phnom Penh
2005,7,233,DISCIPLE MOTHER,16,Travel,1,1.99,4,17.99,7,Brazil,Vitória de Santo Antão
2005,7,423,HOLLYWOOD ANONYMOUS,3,Children,1,0.99,1,29.99,6,United States,Akron
2005,7,989,WORKING MICROCOSMOS,16,Travel,1,4.99,4,22.99,5,Germany,Halle/Saale
2005,7,872,SWEET BROTHERHOOD,16,Travel,1,8.99,9,27.99,6,Russian Federation,Jelets
2005,7,915,TRUMAN CRAZY,1,Action,1,4.99,6,9.99,6,India,Shivapuri
2005,7,228,DETECTIVE VISION,4,Classics,1,0.99,2,16.99,3,Brunei,Bandar Seri Begawan
2005,7,447,ICE CROSSING,10,Games,1,2.99,2,28.99,6,Ecuador,Ríobamba
2005,7,117,CANDLES GRAPES,10,Games,1,7.99,9,15.99,7,Brazil,Poá
2005,7,374,GRAFFITI LOVE,14,Sci-Fi,1,0.99,1,29.99,6,Dominican Republic,San Felipe de Puerto Plata
2005,7,777,SECRETARY ROUGE,15,Sports,1,7.99,8,10.99,6,China,Yuncheng
2005,7,8,AIRPORT POLLOCK,11,Horror,1,4.99,4,15.99,4,Mexico,San Juan Bautista Tuxtepec
2005,7,945,VIRGINIAN PLUTO,6,Documentary,1,0.99,1,22.99,8,Brazil,Sorocaba
2005,7,644,OSCAR GOLD,2,Animation,1,2.99,3,29.99,6,India,Ranchi
2005,7,76,BIRDCAGE CASPER,12,Music,1,2.99,6,23.99,4,India,Patiala
2005,7,152,CIRCUS YOUTH,3,Children,1,2.99,2,13.99,2,India,Balurghat
2005,7,981,WOLVES DESIRE,16,Travel,1,0.99,2,13.99,6,Anguilla,South Hill
2005,7,892,TITANIC BOONDOCK,2,Animation,1,4.99,2,18.99,12,Canada,Oshawa
2005,7,838,STAGECOACH ARMAGEDDON,1,Action,1,6.99,7,25.99,6,Malaysia,Sungai Petani
2005,7,879,TELEGRAPH VOYAGE,12,Music,1,6.99,5,20.99,7,Vietnam,Nam Dinh
2005,7,646,OUTBREAK DIVINE,10,Games,1,2.99,8,12.99,5,Japan,Okayama
2005,7,644,OSCAR GOLD,2,Animation,1,2.99,5,29.99,6,China,Lengshuijiang
2005,7,141,CHICAGO NORTH,10,Games,1,4.99,5,11.99,8,Mozambique,Tete
2005,7,394,HAMLET WISDOM,14,Sci-Fi,1,3.99,8,21.99,5,Brazil,Rio Claro
2005,7,912,TROJAN TOMORROW,14,Sci-Fi,1,4.99,5,9.99,8,Colombia,Florencia
2005,7,958,WARDROBE PHANTOM,7,Drama,1,2.99,5,19.99,8,Brazil,Santo André
2005,7,290,EVERYONE CRAFT,9,Foreign,1,0.99,1,29.99,5,China,Xi´angfan
2005,7,25,ANGELS LIFE,13,New,1,2.99,3,15.99,9,Czech Republic,Olomouc
2005,7,683,PITY BOUND,7,Drama,1,6.99,7,19.99,5,Argentina,Merlo
2005,7,137,CHARADE DUFFEL,14,Sci-Fi,1,2.99,3,21.99,3,South Africa,Botshabelo
2005,7,15,ALIEN CENTER,9,Foreign,1,4.99,7,10.99,6,Mexico,El Fuerte
2005,7,449,IDENTITY LOVER,14,Sci-Fi,1,2.99,2,12.99,4,Armenia,Yerevan
2005,7,981,WOLVES DESIRE,16,Travel,1,0.99,4,13.99,6,Oman,Salala
2005,7,897,TORQUE BOUND,7,Drama,1,6.99,5,27.99,5,India,Satna
2005,7,120,CARIBBEAN LIBERTY,15,Sports,2,16.98,6.5,16.99,8,Brazil,Ibirité
2005,7,295,EXPENDABLE STALLION,6,Documentary,1,0.99,2,14.99,4,Brazil,Blumenau
2005,7,982,WOMEN DORADO,1,Action,1,2.99,6,23.99,5,Egypt,Idfu
2005,7,709,RACER EGG,7,Drama,1,3.99,8,19.99,6,Pakistan,Dadu
2005,7,658,PARIS WEEKEND,11,Horror,1,2.99,7,19.99,6,Turkey,Balikesir
2005,7,207,DANGEROUS UPTOWN,9,Foreign,1,4.99,5,26.99,8,Mexico,Acuña
2005,7,254,DRIVER ANNIE,15,Sports,1,2.99,4,11.99,8,Russian Federation,Zeleznogorsk
2005,7,695,PRESIDENT BANG,8,Family,1,4.99,1,12.99,5,Italy,Brescia
2005,7,746,ROUGE SQUAD,10,Games,1,2.99,5,10.99,4,Peru,Huánuco
2005,7,709,RACER EGG,7,Drama,1,2.99,5,19.99,6,India,Uttarpara-Kotrung
2005,7,958,WARDROBE PHANTOM,7,Drama,1,5.99,9,19.99,8,India,Bijapur
2005,7,919,TYCOON GATHERING,10,Games,1,4.99,2,17.99,6,Yemen,Hodeida
2005,7,686,PLUTO OLEANDER,13,New,1,4.99,2,9.99,7,United Kingdom,Southampton
2005,7,842,STATE WASTELAND,10,Games,1,2.99,1,13.99,7,United States,Saint Louis
2005,7,618,NECKLACE OUTBREAK,7,Drama,1,0.99,3,21.99,8,Russian Federation,Kirovo-Tšepetsk
2005,7,981,WOLVES DESIRE,16,Travel,1,0.99,3,13.99,6,India,Munger (Monghyr)
2005,7,621,NETWORK PEAK,8,Family,1,5.99,8,23.99,3,South Korea,Cheju
2005,7,170,COMMAND DARLING,9,Foreign,1,4.99,1,28.99,8,Brazil,Blumenau
2005,7,638,OPERATION OPERATION,5,Comedy,2,6.98,6.5,23.99,3,Philippines,Bayugan
2005,7,800,SINNERS ATLANTIS,11,Horror,1,2.99,6,19.99,4,India,Jaipur
2005,7,370,GORGEOUS BINGO,3,Children,1,4.99,6,26.99,7,Nigeria,Ilorin
2005,7,110,CABIN FLASH,3,Children,1,1.99,5,25.99,4,Canada,Vancouver
2005,7,732,RINGS HEARTBREAKERS,1,Action,1,0.99,5,17.99,11,China,Suihua
2005,7,309,FEUD FROGMEN,8,Family,1,0.99,1,29.99,4,United States,Aurora
2005,7,446,HYSTERICAL GRAIL,15,Sports,1,5.99,6,19.99,9,Argentina,San Miguel de Tucumán
2005,7,644,OSCAR GOLD,2,Animation,1,2.99,6,29.99,6,Russian Federation,Moscow
2005,7,677,PIANIST OUTFIELD,13,New,1,2.99,8,25.99,5,Oman,Salala
2005,7,251,DRAGONFLY STRANGERS,13,New,1,4.99,1,19.99,3,Philippines,Tanza
2005,7,181,CONTACT ANONYMOUS,16,Travel,1,2.99,4,10.99,5,Iran,Kermanshah
2005,7,559,MARRIED GO,14,Sci-Fi,1,2.99,3,22.99,3,Yugoslavia,Novi Sad
2005,7,30,ANYTHING SAVANNAH,11,Horror,1,2.99,3,27.99,3,China,Zaoyang
2005,7,984,WONDERFUL DROP,9,Foreign,1,8.99,9,20.99,4,India,Bhusawal
2005,7,103,BUCKET BROTHERHOOD,16,Travel,1,6.99,9,27.99,6,United States,Memphis
2005,7,79,BLADE POLISH,7,Drama,1,0.99,1,10.99,5,Tanzania,Mwanza
2005,7,617,NATURAL STOCK,8,Family,1,0.99,2,24.99,4,India,Shivapuri
2005,7,783,SHANE DARKNESS,16,Travel,1,3.99,6,22.99,3,Slovakia,Bratislava
2005,7,43,ATLANTIS CAUSE,8,Family,1,5.99,9,15.99,9,Nigeria,Deba Habe
2005,7,790,SHOOTIST SUPERFLY,7,Drama,1,1.99,7,22.99,3,Philippines,Iligan
2005,7,351,GASLIGHT CRUSADE,11,Horror,1,2.99,4,10.99,5,Pakistan,Dadu
2005,7,557,MANCHURIAN CURTAIN,8,Family,1,2.99,4,27.99,2,Brazil,Luziânia
2005,7,737,ROCK INSTINCT,11,Horror,2,9.98,8,28.99,8,India,Yamuna Nagar
2005,7,683,PITY BOUND,7,Drama,1,8.99,9,19.99,5,Argentina,Santa Fé
2005,7,388,GUNFIGHT MOON,5,Comedy,1,0.99,1,16.99,4,Nauru,Yangor
2005,7,901,TRACY CIDER,2,Animation,1,6.99,9,29.99,3,Spain,Gijón
2005,7,408,HEAD STRANGER,10,Games,1,6.99,6,28.99,2,Netherlands,Apeldoorn
2005,7,155,CLEOPATRA DEVIL,13,New,1,0.99,5,26.99,7,Mexico,Huixquilucan
2005,7,879,TELEGRAPH VOYAGE,12,Music,1,9.99,8,20.99,7,Russian Federation,Kolpino
2005,7,614,NAME DETECTIVE,10,Games,1,4.99,1,11.99,3,Taiwan,Fengshan
2005,7,876,TARZAN VIDEOTAPE,11,Horror,1,8.99,9,11.99,3,Japan,Tama
2005,7,302,FANTASIA PARK,10,Games,1,2.99,3,29.99,3,Madagascar,Mahajanga
2005,7,9,ALABAMA DEVIL,11,Horror,1,2.99,1,21.99,9,Turkey,Eskisehir
2005,7,29,ANTITRUST TOMATOES,1,Action,1,2.99,4,11.99,7,Senegal,Ziguinchor
2005,7,172,CONEHEADS SMOOCHY,7,Drama,1,4.99,3,12.99,9,Brazil,Poços de Caldas
2005,7,710,RAGE GAMES,8,Family,1,8.99,8,18.99,7,Algeria,Béchar
2005,7,392,HALL CASSIDY,3,Children,1,4.99,1,13.99,5,Yemen,Aden
2005,7,395,HANDICAP BOONDOCK,1,Action,1,2.99,6,28.99,7,Puerto Rico,Ponce
2005,7,516,LEGEND JEDI,12,Music,1,0.99,2,18.99,4,Saint Vincent and the Grenadines,Kingstown
2005,7,369,GOODFELLAS SALUTE,14,Sci-Fi,1,4.99,1,22.99,8,Argentina,Ezeiza
2005,7,423,HOLLYWOOD ANONYMOUS,3,Children,1,0.99,6,29.99,6,India,Hoshiarpur
2005,7,436,HOURS RAGE,13,New,1,0.99,2,14.99,6,Taiwan,Fengshan
2005,7,563,MASSACRE USUAL,10,Games,1,4.99,4,16.99,3,Yugoslavia,Novi Sad
2005,7,706,QUEEN LUKE,7,Drama,1,4.99,3,22.99,6,Yugoslavia,Novi Sad
2005,7,170,COMMAND DARLING,9,Foreign,1,4.99,4,28.99,8,Spain,Santiago de Compostela
2005,7,284,ENEMY ODDS,12,Music,1,5.99,6,23.99,4,Russian Federation,Tšeboksary
2005,7,452,ILLUSION AMELIE,9,Foreign,1,2.99,6,15.99,7,United States,Brockton
2005,7,30,ANYTHING SAVANNAH,11,Horror,1,7.99,9,27.99,3,Gambia,Banjul
2005,7,381,GRINCH MASSAGE,10,Games,1,7.99,10,25.99,6,Italy,Brescia
2005,7,3,ADAPTATION HOLES,6,Documentary,1,2.99,5,18.99,5,Nigeria,Ogbomosho
2005,7,844,STEERS ARMAGEDDON,15,Sports,1,4.99,5,16.99,4,Japan,Nagareyama
2005,7,875,TALENTED HOMICIDE,15,Sports,1,1.99,7,9.99,5,China,Shaoguan
2005,7,328,FOREVER CANDIDATE,3,Children,1,4.99,9,28.99,1,China,Liaocheng
2005,7,738,ROCKETEER MOTHER,9,Foreign,1,5.99,8,27.99,7,Nepal,Birgunj
2005,7,628,NORTHWEST POLISH,15,Sports,1,2.99,4,24.99,8,India,Firozabad
2005,7,789,SHOCK CABIN,9,Foreign,1,2.99,2,15.99,1,Mexico,Juárez
2005,7,786,SHEPHERD MIDSUMMER,3,Children,1,0.99,5,14.99,5,China,Shaoguan
2005,7,835,SPY MILE,10,Games,1,5.99,9,13.99,8,United States,Cape Coral
2005,7,303,FANTASY TROOPERS,1,Action,1,3.99,9,27.99,9,Spain,Donostia-San Sebastián
2005,7,551,MAIDEN HOME,13,New,1,6.99,5,9.99,8,United Arab Emirates,Abu Dhabi
2005,7,867,SUPER WYOMING,8,Family,1,6.99,7,10.99,3,Indonesia,Pemalang
2005,7,750,RUN PACIFIC,13,New,1,6.99,9,25.99,6,Japan,Iwatsuki
2005,7,452,ILLUSION AMELIE,9,Foreign,1,0.99,4,15.99,7,United States,Tallahassee
2005,7,993,WRONG BEHAVIOR,3,Children,1,2.99,2,10.99,9,Japan,Kurashiki
2005,7,534,LOUISIANA HARRY,8,Family,1,0.99,2,18.99,3,China,Yuncheng
2005,7,164,COAST RAINBOW,6,Documentary,1,0.99,2,20.99,10,Ecuador,Ríobamba
2005,7,891,TIMBERLAND SKY,4,Classics,1,5.99,8,13.99,4,Austria,Linz
2005,7,25,ANGELS LIFE,13,New,1,3.99,4,15.99,9,Japan,Kakamigahara
2005,7,702,PULP BEVERLY,11,Horror,1,4.99,6,12.99,7,Russian Federation,Moscow
2005,7,602,MOURNING PURPLE,14,Sci-Fi,1,0.99,5,14.99,7,South Africa,Johannesburg
2005,7,246,DOUBTFIRE LABYRINTH,9,Foreign,1,8.99,9,16.99,5,China,Junan
2005,7,591,MONSOON CAUSE,10,Games,1,7.99,9,20.99,5,Japan,Urawa
2005,7,341,FROST HEAD,4,Classics,1,4.99,9,13.99,7,Nepal,Birgunj
2005,7,211,DARLING BREAKING,10,Games,1,5.99,8,20.99,2,Japan,Kuwana
2005,7,631,NOVOCAINE FLIGHT,15,Sports,1,4.99,8,11.99,6,Yemen,Hodeida
2005,7,444,HUSTLER PARTY,5,Comedy,1,8.99,7,22.99,4,United States,Lincoln
2005,7,42,ARTIST COLDBLOODED,15,Sports,1,2.99,5,10.99,7,Germany,Duisburg
2005,7,581,MINORITY KISS,12,Music,1,5.99,9,16.99,1,Russian Federation,Syktyvkar
2005,7,922,UNDEFEATED DALMATIONS,11,Horror,1,4.99,3,22.99,3,Indonesia,Madiun
2005,7,474,JADE BUNCH,15,Sports,1,2.99,4,21.99,8,Japan,Omiya
2005,7,428,HOMICIDE PEACH,8,Family,1,2.99,2,21.99,8,Indonesia,Cianjur
2005,7,273,EFFECT GLADIATOR,8,Family,1,0.99,6,14.99,7,Venezuela,Maracaíbo
2005,7,35,ARACHNOPHOBIA ROLLERCOASTER,11,Horror,1,2.99,4,24.99,8,Kazakstan,Zhezqazghan
2005,7,40,ARMY FLINTSTONES,6,Documentary,1,6.99,10,22.99,7,Algeria,Skikda
2005,7,961,WASH HEAVENLY,9,Foreign,1,4.99,1,22.99,5,Colombia,Sogamoso
2005,7,267,EAGLES PANKY,13,New,1,4.99,2,14.99,6,Brazil,Anápolis
2005,7,699,PRIVATE DROP,10,Games,1,4.99,4,26.99,5,Taiwan,Fengshan
2005,7,746,ROUGE SQUAD,10,Games,1,6.99,9,10.99,4,Japan,Ueda
2005,7,925,UNITED PILOT,6,Documentary,1,0.99,2,27.99,6,China,Liaocheng
2005,7,453,IMAGE PRINCESS,15,Sports,1,8.99,9,17.99,11,China,Fuyu
2005,7,434,HORROR REIGN,16,Travel,1,4.99,7,25.99,5,Netherlands,Ede
2005,7,791,SHOW LORD,6,Documentary,1,6.99,5,24.99,2,United States,Brockton
2005,7,329,FORREST SONS,1,Action,1,2.99,1,15.99,5,Indonesia,Pemalang
2005,7,84,BOILED DARES,16,Travel,1,4.99,3,13.99,8,Argentina,Avellaneda
2005,7,147,CHOCOLAT HARRY,8,Family,1,4.99,9,16.99,5,Yugoslavia,Novi Sad
2005,7,395,HANDICAP BOONDOCK,1,Action,1,0.99,1,28.99,7,Turkey,Tokat
2005,7,916,TURN STAR,2,Animation,1,2.99,2,10.99,3,Canada,Vancouver
2005,7,165,COLDBLOODED DARLING,14,Sci-Fi,1,4.99,2,27.99,4,Thailand,Songkhla
2005,7,67,BERETS AGENT,1,Action,1,2.99,5,24.99,10,Turkey,Osmaniye
2005,7,911,TRIP NEWTON,1,Action,1,4.99,2,14.99,4,China,Yuzhou
2005,7,487,JINGLE SAGEBRUSH,4,Classics,1,4.99,2,29.99,2,Israel,Tel Aviv-Jaffa
2005,7,383,GROOVE FICTION,15,Sports,1,0.99,5,13.99,7,Indonesia,Jakarta
2005,7,902,TRADING PINOCCHIO,15,Sports,1,6.99,8,22.99,3,Switzerland,Lausanne
2005,7,496,KICK SAVANNAH,16,Travel,1,3.99,6,10.99,6,Nigeria,Oyo
2005,7,374,GRAFFITI LOVE,14,Sci-Fi,1,4.99,7,29.99,6,Saudi Arabia,al-Qatif
2005,7,848,STONE FIRE,16,Travel,1,0.99,3,19.99,1,Japan,Tama
2005,7,924,UNFORGIVEN ZOOLANDER,14,Sci-Fi,1,0.99,2,15.99,7,Poland,Wroclaw
2005,7,554,MALKOVICH PET,4,Classics,1,2.99,2,22.99,7,Mexico,Coacalco de Berriozábal
2005,7,3,ADAPTATION HOLES,6,Documentary,1,2.99,6,18.99,5,Japan,Urawa
2005,7,98,BRIGHT ENCOUNTERS,7,Drama,1,10.99,10,12.99,4,Mexico,Allende
2005,7,895,TOMORROW HUSTLER,4,Classics,1,3.99,4,21.99,6,Mexico,Valle de Santiago
2005,7,8,AIRPORT POLLOCK,11,Horror,1,5.99,7,15.99,4,Germany,Erlangen
2005,7,453,IMAGE PRINCESS,15,Sports,1,2.99,1,17.99,11,China,Jining
2005,7,941,VIDEOTAPE ARSENIC,10,Games,1,4.99,3,10.99,5,Mexico,Guadalajara
2005,7,84,BOILED DARES,16,Travel,1,6.99,9,13.99,8,Brazil,Angra dos Reis
2005,7,854,STRANGERS GRAFFITI,11,Horror,1,9.99,9,22.99,5,Venezuela,Caracas
2005,7,403,HARRY IDAHO,7,Drama,1,4.99,1,18.99,6,Taiwan,Lungtan
